180, -2902, 2011
180, -2903, 2012
180, -2904, 2010
180, -2902, 2009
180, -2902, 2009
180, -2903, 2013
180, -2902, 2011
180, -2903, 2010
180, -2902, 2010
180, -2903, 2010
180, -2900, 2012
180, -2900, 2011
180, -2903, 2012
180, -2904, 2010
180, -2904, 2009
180, -2899, 2011
180, -2904, 2012
180, -2901, 2010
180, -2903, 2010
180, -2902, 2013
180, -2900, 2011
180, -2905, 2012
180, -2902, 2011
180, -2898, 2009
180, -2901, 2013
180, -2902, 2009
180, -2903, 2013
180, -2903, 2012
180, -2902, 2009
180, -2902, 2009
180, -2904, 2014
180, -2901, 2010
180, -2904, 2013
180, -2902, 2013
180, -2900, 2008
180, -2902, 2010
180, -2904, 2009
180, -2903, 2012
180, -2903, 2010
180, -2903, 2011
180, -2902, 2010
180, -2903, 2011
180, -2903, 2013
180, -2901, 2012
180, -2902, 2010
180, -2901, 2012
180, -2904, 2014
180, -2905, 2008
180, -2905, 2010
180, -2900, 2010
180, -2902, 2007
180, -2901, 2008
180, -2903, 2012
180, -2904, 2011
180, -2904, 2011
180, -2902, 2009
180, -2903, 2010
180, -2905, 2011
180, -2902, 2012
180, -2904, 2009
180, -2905, 2012
180, -2903, 2009
180, -2904, 2010
180, -2905, 2012
180, -2904, 2008
180, -2903, 2009
180, -2901, 2011
180, -2906, 2011
180, -2902, 2010
180, -2899, 2010
180, -2903, 2009
180, -2900, 2009
180, -2902, 2012
180, -2901, 2009
180, -2903, 2011
180, -2903, 2010
180, -2903, 2013
180, -2905, 2012
180, -2903, 2010
180, -2899, 2010
180, -2904, 2010
180, -2902, 2009
180, -2902, 2013
180, -2902, 2009
180, -2903, 2011
180, -2900, 2010
180, -2902, 2011
180, -2900, 2013
180, -2902, 2012
180, -2902, 2012
180, -2902, 2011
180, -2903, 2012
180, -2901, 2010
180, -2902, 2010
180, -2903, 2009
180, -2903, 2013
180, -2902, 2008
180, -2901, 2010
180, -2903, 2008
180, -2902, 2009
180, -2902, 2011
180, -2905, 2009
180, -2904, 2010
180, -2903, 2010
180, -2902, 2010
180, -2904, 2009
180, -2903, 2010
180, -2905, 2009
180, -2902, 2011
180, -2905, 2011
180, -2902, 2011
180, -2905, 2010
180, -2904, 2012
180, -2902, 2012
180, -2904, 2011
180, -2901, 2010
180, -2903, 2009
180, -2901, 2011
180, -2904, 2011
180, -2901, 2013
180, -2902, 2010
180, -2903, 2010
180, -2901, 2011
180, -2903, 2010
180, -2902, 2010
180, -2903, 2011
180, -2903, 2011
180, -2902, 2011
180, -2901, 2011
180, -2901, 2011
180, -2902, 2012
180, -2899, 2010
180, -2903, 2011
180, -2903, 2011
180, -2903, 2009
180, -2901, 2012
180, -2902, 2011
180, -2904, 2010
180, -2901, 2010
180, -2901, 2013
180, -2901, 2009
180, -2900, 2011
180, -2902, 2011
180, -2902, 2012
180, -2902, 2010
180, -2906, 2010
180, -2904, 2011
180, -2899, 2011
180, -2903, 2011
180, -2903, 2012
180, -2900, 2011
180, -2904, 2011
180, -2901, 2010
180, -2900, 2011
180, -2901, 2009
180, -2904, 2011
180, -2903, 2013
180, -2903, 2009
180, -2901, 2012
180, -2900, 2010
180, -2902, 2010
180, -2903, 2009
180, -2904, 2012
180, -2903, 2011
180, -2904, 2011
180, -2902, 2012
180, -2902, 2013
180, -2903, 2010
180, -2902, 2011
180, -2900, 2010
180, -2901, 2011
180, -2903, 2012
180, -2903, 2010
180, -2903, 2012
180, -2902, 2012
180, -2903, 2011
180, -2904, 2011
180, -2902, 2010
180, -2901, 2013
180, -2903, 2012
180, -2902, 2008
180, -2902, 2012
180, -2904, 2012
180, -2903, 2012
180, -2904, 2009
180, -2901, 2013
180, -2903, 2013
180, -2904, 2011
180, -2903, 2011
180, -2902, 2008
180, -2900, 2009
180, -2903, 2010
180, -2901, 2010
180, -2902, 2012
180, -2903, 2011
180, -2904, 2012
180, -2902, 2011
180, -2904, 2010
180, -2903, 2010
180, -2902, 2012
185, -2903, 2011
185, -2902, 2011
185, -2903, 2014
185, -2903, 2008
185, -2903, 2011
185, -2900, 2011
185, -2904, 2013
185, -2903, 2013
185, -2904, 2010
185, -2903, 2008
185, -2902, 2009
185, -2900, 2011
185, -2905, 2008
185, -2899, 2013
185, -2904, 2012
185, -2901, 2009
185, -2903, 2009
185, -2902, 2010
185, -2902, 2011
185, -2904, 2012
185, -2901, 2009
185, -2902, 2010
185, -2903, 2011
185, -2903, 2009
185, -2902, 2011
185, -2903, 2008
185, -2902, 2010
185, -2904, 2011
185, -2902, 2008
185, -2901, 2011
185, -2901, 2009
185, -2903, 2009
185, -2900, 2009
185, -2904, 2011
185, -2902, 2010
185, -2903, 2010
185, -2901, 2013
185, -2902, 2008
185, -2902, 2011
185, -2902, 2009
185, -2902, 2009
185, -2902, 2008
185, -2904, 2012
185, -2904, 2010
185, -2903, 2009
185, -2903, 2009
185, -2903, 2010
185, -2903, 2010
185, -2904, 2012
185, -2904, 2009
185, -2902, 2011
185, -2900, 2011
185, -2904, 2008
185, -2902, 2009
185, -2903, 2011
185, -2901, 2011
185, -2904, 2012
185, -2900, 2009
185, -2900, 2010
185, -2904, 2011
185, -2902, 2011
185, -2903, 2011
185, -2902, 2013
185, -2904, 2009
185, -2902, 2012
185, -2904, 2012
185, -2900, 2011
185, -2900, 2011
185, -2899, 2011
185, -2904, 2010
185, -2903, 2011
185, -2902, 2010
185, -2904, 2010
185, -2904, 2013
185, -2901, 2012
185, -2902, 2012
185, -2903, 2012
185, -2904, 2008
185, -2902, 2011
185, -2902, 2011
185, -2903, 2011
185, -2901, 2011
185, -2901, 2009
185, -2906, 2013
185, -2902, 2009
185, -2906, 2010
185, -2904, 2011
185, -2902, 2010
185, -2903, 2011
185, -2903, 2012
185, -2902, 2012
185, -2903, 2011
185, -2902, 2008
185, -2903, 2011
185, -2901, 2010
185, -2903, 2011
185, -2901, 2012
185, -2901, 2011
185, -2901, 2011
185, -2903, 2011
185, -2905, 2008
185, -2903, 2010
185, -2903, 2008
185, -2900, 2010
185, -2902, 2007
185, -2902, 2012
185, -2902, 2012
185, -2902, 2010
185, -2904, 2010
185, -2904, 2012
185, -2903, 2011
185, -2901, 2010
185, -2903, 2012
185, -2904, 2012
185, -2902, 2011
185, -2902, 2013
185, -2904, 2009
185, -2901, 2012
185, -2903, 2011
185, -2903, 2011
185, -2902, 2006
185, -2903, 2011
185, -2901, 2007
185, -2900, 2011
185, -2902, 2010
185, -2903, 2007
185, -2902, 2013
185, -2902, 2010
185, -2902, 2011
185, -2899, 2013
185, -2904, 2012
185, -2903, 2010
185, -2901, 2009
185, -2901, 2009
185, -2902, 2010
185, -2904, 2010
185, -2902, 2009
185, -2904, 2010
185, -2903, 2012
185, -2902, 2009
185, -2904, 2011
185, -2903, 2010
185, -2903, 2012
185, -2903, 2009
185, -2902, 2010
185, -2901, 2009
185, -2905, 2013
185, -2900, 2010
185, -2904, 2013
185, -2902, 2008
185, -2902, 2010
185, -2903, 2012
185, -2903, 2009
185, -2902, 2009
185, -2904, 2010
185, -2901, 2014
185, -2902, 2009
185, -2905, 2010
185, -2901, 2011
185, -2902, 2013
185, -2906, 2009
185, -2903, 2010
185, -2904, 2011
185, -2901, 2011
185, -2904, 2011
185, -2902, 2012
185, -2903, 2011
185, -2901, 2010
185, -2901, 2009
185, -2901, 2009
185, -2900, 2011
185, -2902, 2011
185, -2901, 2012
185, -2901, 2011
185, -2899, 2010
185, -2901, 2009
185, -2903, 2012
185, -2904, 2009
185, -2906, 2011
185, -2903, 2010
185, -2904, 2008
185, -2903, 2010
185, -2901, 2009
185, -2903, 2010
185, -2901, 2010
185, -2903, 2009
185, -2903, 2011
185, -2904, 2009
185, -2903, 2008
185, -2901, 2012
185, -2900, 2011
185, -2903, 2010
185, -2903, 2011
185, -2902, 2012
185, -2903, 2009
185, -2900, 2012
185, -2901, 2011
185, -2901, 2012
185, -2902, 2013
185, -2903, 2009
190, -2902, 2009
190, -2903, 2009
190, -2903, 2012
190, -2903, 2010
190, -2901, 2009
190, -2903, 2010
190, -2900, 2008
190, -2902, 2008
190, -2902, 2010
190, -2902, 2009
190, -2901, 2009
190, -2903, 2008
190, -2903, 2007
190, -2901, 2003
190, -2903, 1995
190, -2900, 1980
190, -2903, 1962
190, -2902, 1936
190, -2902, 1913
190, -2904, 1880
190, -2902, 1848
190, -2901, 1808
190, -2902, 1770
190, -2900, 1726
190, -2904, 1684
190, -2902, 1639
190, -2901, 1596
190, -2904, 1553
190, -2905, 1504
190, -2904, 1451
190, -2903, 1398
190, -2904, 1348
190, -2902, 1295
190, -2904, 1247
190, -2901, 1188
190, -2903, 1133
190, -2903, 1079
190, -2903, 1018
190, -2903, 963
190, -2904, 904
190, -2902, 847
190, -2903, 783
190, -2903, 725
190, -2901, 667
190, -2902, 606
190, -2902, 542
190, -2903, 476
190, -2893, 412
190, -2868, 342
190, -2832, 280
190, -2793, 211
190, -2758, 143
190, -2720, 74
190, -2678, 9
190, -2631, -63
190, -2592, -135
190, -2539, -207
190, -2493, -275
190, -2447, -350
190, -2397, -424
190, -2347, -498
190, -2297, -575
190, -2251, -645
190, -2202, -721
190, -2154, -799
190, -2112, -876
190, -2071, -949
190, -2025, -1030
190, -1980, -1110
190, -1941, -1190
190, -1893, -1270
190, -1856, -1349
190, -1820, -1432
190, -1781, -1511
190, -1747, -1591
190, -1704, -1669
190, -1661, -1753
190, -1625, -1835
190, -1583, -1919
190, -1541, -1998
190, -1508, -2077
190, -1473, -2158
190, -1439, -2239
190, -1400, -2322
190, -1358, -2406
190, -1319, -2488
190, -1280, -2570
190, -1236, -2651
190, -1195, -2740
190, -1155, -2819
190, -1116, -2908
190, -1075, -2991
190, -1025, -3076
190, -984, -3164
190, -941, -3249
190, -896, -3329
190, -855, -3413
190, -815, -3496
190, -780, -3577
190, -740, -3664
190, -701, -3751
190, -661, -3835
190, -619, -3920
190, -580, -4009
190, -541, -4091
190, -505, -4184
190, -472, -4271
190, -442, -4357
190, -396, -4442
190, -356, -4535
190, -319, -4632
190, -276, -4719
190, -234, -4809
190, -195, -4901
190, -154, -4990
190, -117, -5079
190, -72, -5172
190, -31, -5267
190, 7, -5356
190, 50, -5448
190, 92, -5543
190, 133, -5636
190, 173, -5726
190, 219, -5822
190, 263, -5924
190, 306, -6018
190, 355, -6108
190, 398, -6202
190, 440, -6296
190, 487, -6391
190, 540, -6491
190, 583, -6583
190, 633, -6677
190, 685, -6773
190, 727, -6870
190, 772, -6963
190, 818, -7059
190, 865, -7161
190, 914, -7262
190, 963, -7363
190, 1010, -7464
190, 1061, -7563
190, 1108, -7665
190, 1162, -7769
190, 1209, -7879
190, 1257, -7984
190, 1308, -8093
190, 1358, 8183
190, 1407, 8072
190, 1462, 7962
190, 1514, 7849
190, 1569, 7737
190, 1621, 7632
190, 1669, 7534
190, 1723, 7433
190, 1780, 7328
190, 1836, 7223
190, 1890, 7113
190, 1946, 7003
190, 1999, 6889
190, 2052, 6776
190, 2111, 6665
190, 2170, 6559
190, 2228, 6452
190, 2282, 6348
190, 2344, 6252
190, 2407, 6150
190, 2468, 6055
190, 2528, 5962
190, 2586, 5866
190, 2647, 5779
190, 2705, 5697
190, 2771, 5604
