45280925,-313,-1446
45281003,-313,-1446
45281074,-313,-1446
45281146,-313,-1446
45282480,-313,-1446
45284042,-313,-1446
45286125,-313,-1447
45287689,-313,-1448
45289771,-313,-1450
45291334,-313,-1451
45293418,-313,-1454
45294981,-313,-1456
45297063,-313,-1460
45298626,-313,-1463
45300709,-313,-1467
45302272,-313,-1470
45304355,-313,-1475
45305918,-313,-1478
45308002,-313,-1484
45309564,-313,-1488
45311647,-313,-1493
45313210,-313,-1498
45315294,-313,-1504
45316855,-313,-1508
45318938,-313,-1514
45320501,-313,-1519
45322584,-313,-1526
45324147,-313,-1531
45326230,-313,-1537
45327794,-313,-1543
45329875,-313,-1549
45331438,-313,-1555
45333522,-313,-1562
45335084,-313,-1567
45337167,-313,-1575
45338730,-313,-1580
45340812,-313,-1588
45342377,-313,-1593
45344459,-313,-1601
45346022,-313,-1606
45348105,-313,-1614
45349668,-313,-1620
45351751,-313,-1628
45353314,-313,-1633
45355397,-313,-1641
45356959,-313,-1647
45359043,-313,-1655
45360605,-313,-1661
45362687,-313,-1669
45364252,-313,-1675
45366334,-314,-1683
45367896,-314,-1689
45369982,-314,-1698
45371543,-314,-1704
45373625,-314,-1712
45375189,-314,-1718
45377272,-314,-1726
45378835,-314,-1733
45380917,-314,-1741
45382480,-314,-1747
45384564,-314,-1756
45386126,-314,-1762
45388209,-314,-1770
45389772,-314,-1777
45391855,-314,-1785
45393418,-314,-1791
45395501,-314,-1800
45397064,-315,-1806
45399148,-315,-1815
45400710,-315,-1821
45402792,-316,-1829
45404355,-316,-1836
45406437,-316,-1844
45408002,-316,-1851
45410084,-317,-1859
45411647,-317,-1866
45413729,-318,-1874
45415294,-318,-1881
45417376,-319,-1890
45418939,-319,-1896
45421023,-320,-1905
45422584,-320,-1911
45424667,-321,-1920
45426230,-322,-1926
45428313,-323,-1935
45429876,-323,-1942
45431960,-324,-1950
45433522,-325,-1957
45435605,-326,-1966
45437168,-327,-1972
45439251,-328,-1981
45440814,-329,-1987
45442896,-330,-1996
45444459,-331,-2003
45446541,-332,-2011
45448106,-334,-2018
45450190,-335,-2027
45451754,-336,-2034
45453835,-338,-2042
45455399,-339,-2049
45457482,-341,-2058
45459044,-342,-2064
45461126,-344,-2073
45462689,-345,-2080
45464774,-347,-2089
45466336,-349,-2095
45468418,-351,-2104
45469982,-352,-2111
45472065,-355,-2119
45473626,-356,-2126
45475710,-359,-2135
45477273,-361,-2142
45479356,-363,-2150
45480919,-365,-2157
45483003,-368,-2166
45484565,-370,-2172
45486649,-373,-2181
45488212,-375,-2188
45490293,-378,-2196
45491857,-380,-2203
45493940,-383,-2212
45495502,-386,-2218
45497585,-389,-2227
45499148,-391,-2234
45501231,-394,-2242
45502794,-397,-2249
45504877,-400,-2258
45506440,-403,-2265
45508523,-407,-2273
45510086,-410,-2280
45512169,-413,-2289
45513731,-416,-2295
45515814,-420,-2304
45517378,-423,-2311
45519460,-427,-2320
45521024,-430,-2326
45523106,-434,-2335
45524669,-438,-2342
45526753,-442,-2351
45528315,-445,-2357
45530398,-450,-2366
45531961,-453,-2373
45534044,-458,-2381
45535607,-461,-2388
45537689,-466,-2397
45539252,-469,-2403
45541335,-474,-2412
45542898,-478,-2419
45544983,-483,-2428
45546544,-486,-2434
45548627,-491,-2443
45550190,-495,-2450
45552273,-500,-2458
45553836,-504,-2465
45555919,-510,-2474
45557481,-514,-2480
45559565,-519,-2489
45561127,-523,-2496
45563210,-528,-2505
45564774,-533,-2511
45566856,-538,-2520
45568419,-542,-2527
45570504,-548,-2536
45572065,-552,-2542
45574148,-558,-2551
45575712,-562,-2558
45577794,-568,-2566
45579356,-573,-2573
45581440,-579,-2582
45583004,-583,-2589
45585085,-589,-2597
45586649,-594,-2604
45588731,-600,-2613
45590294,-605,-2619
45592377,-611,-2628
45593939,-616,-2635
45596023,-622,-2644
45597587,-627,-2650
45599670,-634,-2659
45601230,-638,-2666
45603315,-645,-2675
45604877,-650,-2681
45606960,-656,-2690
45608524,-662,-2697
45610605,-668,-2705
45612169,-673,-2712
45614253,-680,-2721
45615814,-685,-2727
45617897,-692,-2736
45619461,-698,-2743
45621544,-704,-2752
45623106,-710,-2758
45625190,-717,-2767
45626753,-722,-2773
45628835,-729,-2782
45630398,-734,-2789
45632481,-742,-2797
45634043,-747,-2804
45636127,-754,-2813
45637690,-760,-2819
45639772,-767,-2828
45641335,-773,-2835
45643420,-780,-2844
45644982,-786,-2850
45647065,-793,-2859
45648629,-799,-2866
45650710,-806,-2874
45652272,-812,-2881
45654357,-819,-2890
45655918,-825,-2896
45658002,-833,-2905
45659566,-838,-2912
45661648,-846,-2920
45663210,-852,-2927
45665294,-860,-2936
45666857,-866,-2942
45668939,-873,-2951
45670503,-879,-2957
45672585,-887,-2966
45674149,-893,-2973
45676231,-900,-2981
45677793,-906,-2988
45679877,-914,-2997
45681440,-920,-3003
45683522,-928,-3012
45685086,-934,-3018
45687169,-942,-3027
45688731,-948,-3034
45690814,-956,-3042
45692377,-962,-3049
45694461,-970,-3057
45696024,-976,-3064
45698107,-984,-3073
45699668,-990,-3079
45701751,-998,-3088
45703316,-1005,-3094
45705399,-1013,-3103
45706960,-1019,-3109
45709045,-1027,-3118
45711128,-1036,-3127
45712690,-1042,-3133
45714774,-1050,-3142
45716856,-1058,-3150
45718418,-1065,-3157
45720503,-1073,-3166
45722585,-1082,-3174
45724148,-1088,-3181
45726232,-1096,-3189
45728315,-1105,-3198
45729877,-1111,-3204
45731961,-1120,-3213
45734053,-1128,-3221
45735615,-1135,-3228
45737698,-1143,-3236
45739781,-1152,-3245
45741344,-1158,-3251
45743429,-1167,-3260
45745510,-1175,-3268
45747074,-1182,-3275
45749156,-1190,-3283
45751240,-1199,-3292
45752803,-1206,-3298
45754885,-1214,-3307
45756969,-1223,-3315
45758533,-1230,-3322
45760614,-1238,-3330
45762697,-1247,-3338
45764261,-1254,-3345
45766344,-1263,-3353
45768428,-1272,-3362
45769991,-1278,-3368
45772072,-1287,-3376
45774155,-1296,-3385
45775721,-1303,-3391
45777803,-1312,-3399
45779884,-1320,-3408
45781449,-1327,-3414
45783531,-1336,-3422
45785614,-1345,-3431
45787178,-1352,-3437
45789261,-1361,-3445
45791343,-1370,-3454
45792906,-1377,-3460
45794990,-1386,-3468
45797072,-1395,-3477
45798636,-1402,-3483
45800718,-1411,-3491
45802802,-1420,-3500
45804366,-1427,-3506
45806448,-1436,-3514
45808532,-1445,-3522
45810094,-1452,-3528
45812177,-1461,-3536
45814262,-1470,-3545
45815825,-1478,-3551
45817906,-1487,-3559
45819990,-1496,-3567
45821553,-1503,-3573
45823635,-1512,-3581
45825718,-1521,-3589
45827282,-1528,-3595
45829364,-1538,-3603
45831448,-1547,-3611
45833012,-1554,-3618
45835093,-1563,-3625
45837179,-1573,-3634
45838741,-1580,-3640
45840822,-1589,-3647
45842906,-1598,-3655
45844469,-1606,-3661
45846551,-1615,-3669
45848636,-1624,-3677
45850198,-1631,-3683
45852282,-1641,-3691
45854365,-1650,-3699
45855928,-1657,-3705
45858012,-1667,-3713
45860096,-1676,-3721
45861656,-1683,-3726
45863740,-1693,-3734
45865824,-1702,-3742
45867385,-1709,-3748
45869471,-1719,-3755
45871551,-1728,-3763
45873115,-1736,-3769
45875200,-1745,-3777
45877281,-1755,-3784
45878843,-1762,-3790
45880929,-1772,-3798
45883011,-1781,-3805
45884573,-1788,-3811
45886657,-1798,-3818
45888740,-1808,-3826
45890303,-1815,-3832
45892386,-1824,-3839
45894470,-1834,-3847
45896032,-1841,-3852
45898116,-1851,-3860
45900198,-1861,-3867
45901761,-1868,-3873
45903844,-1878,-3880
45905927,-1887,-3887
45907490,-1895,-3893
45909573,-1904,-3900
45911655,-1914,-3907
45913220,-1922,-3913
45915302,-1931,-3920
45917386,-1941,-3927
45918948,-1948,-3933
45921033,-1958,-3940
45923114,-1968,-3947
45924677,-1975,-3952
45926761,-1985,-3959
45928844,-1995,-3966
45930408,-2002,-3972
45932490,-2012,-3979
45934573,-2022,-3986
45936136,-2029,-3991
45938218,-2039,-3998
45940302,-2049,-4005
45941865,-2056,-4010
45943948,-2066,-4017
45946032,-2076,-4024
45947596,-2083,-4029
45949678,-2093,-4036
45951761,-2103,-4042
45953323,-2110,-4047
45955406,-2120,-4054
45957490,-2130,-4061
45959053,-2137,-4066
45961136,-2147,-4072
45963219,-2157,-4079
45964782,-2164,-4084
45966865,-2174,-4090
45968948,-2184,-4097
45970513,-2192,-4102
45972594,-2201,-4108
45974677,-2211,-4115
45976241,-2219,-4120
45978324,-2229,-4126
45980406,-2239,-4132
45981970,-2246,-4137
45984052,-2256,-4143
45986134,-2266,-4150
45987699,-2273,-4154
45989782,-2283,-4161
45991866,-2293,-4167
45993427,-2301,-4171
45995512,-2311,-4178
45997596,-2321,-4184
45999156,-2328,-4188
46001239,-2338,-4194
46003325,-2348,-4201
46004887,-2356,-4205
46006970,-2366,-4211
46009052,-2375,-4217
46010614,-2383,-4221
46012698,-2393,-4227
46014782,-2403,-4233
46016345,-2410,-4237
46018427,-2420,-4243
46020511,-2430,-4249
46022073,-2438,-4253
46024156,-2448,-4259
46026241,-2458,-4265
46027801,-2465,-4269
46029884,-2475,-4274
46031969,-2485,-4280
46033531,-2493,-4284
46035614,-2503,-4289
46037697,-2513,-4295
46039260,-2520,-4299
46041343,-2530,-4304
46043427,-2540,-4309
46044989,-2548,-4313
46047072,-2558,-4319
46049156,-2568,-4324
46050720,-2576,-4328
46052802,-2586,-4333
46054885,-2596,-4338
46056447,-2603,-4342
46058530,-2613,-4346
46060614,-2623,-4351
46062177,-2631,-4355
46064261,-2641,-4360
46066343,-2651,-4365
46067906,-2658,-4368
46069990,-2668,-4373
46072071,-2678,-4377
46073633,-2686,-4381
46075718,-2696,-4385
46077800,-2706,-4390
46079364,-2714,-4393
46081448,-2724,-4398
46083530,-2734,-4402
46085092,-2742,-4405
46087176,-2752,-4409
46089259,-2762,-4414
