73407565,-3828,-2943
73407605,-3828,-2943
73407641,-3828,-2943
73407677,-3828,-2943
73409087,-3828,-2943
73411170,-3829,-2944
73413253,-3830,-2945
73414817,-3832,-2946
73416900,-3834,-2948
73418983,-3837,-2950
73420546,-3840,-2952
73422629,-3843,-2954
73424712,-3847,-2957
73426275,-3850,-2959
73428358,-3855,-2963
73430441,-3860,-2966
73432005,-3864,-2969
73434087,-3869,-2973
73436170,-3874,-2977
73437734,-3878,-2980
73439816,-3884,-2985
73441899,-3888,-2989
73443463,-3892,-2993
73445546,-3897,-2998
73447629,-3903,-3004
73449192,-3907,-3008
73451274,-3912,-3014
73453358,-3918,-3020
73454920,-3923,-3024
73457004,-3929,-3030
73459087,-3935,-3037
73460650,-3940,-3042
73462733,-3946,-3048
73464816,-3953,-3055
73466379,-3958,-3060
73468462,-3965,-3067
73470545,-3972,-3074
73472109,-3978,-3079
73474191,-3985,-3086
73476274,-3992,-3094
73477838,-3998,-3099
73479921,-4006,-3107
73482003,-4013,-3114
73483566,-4019,-3120
73485649,-4026,-3127
73487732,-4034,-3134
73489295,-4040,-3139
73491379,-4047,-3145
73493462,-4054,-3152
73495025,-4058,-3156
73497108,-4065,-3163
73499191,-4072,-3169
73500754,-4077,-3174
73502838,-4084,-3181
73504920,-4091,-3188
73506484,-4096,-3193
73508568,-4104,-3200
73510651,-4111,-3207
73512214,-4116,-3212
73514297,-4123,-3219
73516380,-4130,-3225
73517943,-4135,-3230
73520026,-4141,-3236
73522109,-4148,-3241
73523673,-4152,-3246
73525755,-4158,-3251
73527838,-4163,-3257
73529402,-4167,-3260
73531484,-4173,-3266
73533567,-4178,-3270
73535131,-4182,-3274
73537213,-4187,-3279
73539297,-4192,-3284
73540860,-4196,-3287
73542943,-4200,-3291
73545025,-4205,-3296
73546589,-4209,-3299
73548672,-4213,-3303
73550755,-4218,-3307
73552318,-4221,-3310
73554401,-4225,-3313
73556484,-4229,-3317
73558047,-4232,-3319
73560131,-4236,-3323
73562214,-4239,-3326
73563776,-4242,-3328
73565860,-4246,-3331
73567942,-4249,-3334
73569505,-4252,-3336
73571589,-4255,-3338
73573672,-4258,-3341
73575235,-4260,-3342
73577318,-4264,-3344
73579401,-4266,-3346
73580964,-4269,-3347
73583046,-4272,-3349
73585130,-4274,-3350
73586693,-4276,-3351
73588776,-4279,-3353
73590859,-4282,-3354
73592422,-4284,-3354
73594505,-4287,-3355
73596588,-4290,-3356
73598151,-4292,-3356
73600234,-4294,-3357
73602318,-4297,-3357
73603881,-4299,-3358
73605964,-4301,-3358
73608047,-4304,-3358
73609610,-4305,-3358
73611692,-4308,-3358
73613775,-4310,-3358
73615339,-4311,-3358
73617422,-4313,-3358
73619505,-4315,-3358
73621068,-4316,-3358
73623151,-4318,-3358
73625234,-4320,-3358
73626797,-4321,-3358
73628880,-4323,-3358
73630963,-4324,-3358
73632526,-4325,-3358
73634609,-4327,-3358
73636693,-4328,-3358
73638256,-4329,-3358
73640339,-4330,-3358
73642422,-4331,-3358
73643984,-4332,-3358
73646068,-4332,-3358
73648151,-4333,-3358
73649714,-4334,-3358
73651797,-4334,-3358
73653880,-4335,-3358
73655443,-4336,-3358
73657526,-4336,-3358
73659610,-4336,-3358
73661172,-4337,-3358
73663255,-4337,-3358
73665338,-4337,-3358
73666902,-4337,-3358
